air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_proxy
300.6,312.0,1406,55.1,136,77470.6
300.6,312.1,1354,46.9,138,63502.6
300.5,312.0,1985,19.3,143,38310.5
300.5,312.0,1263,60.8,146,76790.4
300.5,311.9,1576,31.1,149,49013.600000000006
300.5,312.0,1453,45.1,151,65530.3
300.5,312.0,1478,39.0,153,57642.0
300.5,311.9,1323,57.9,155,76601.7
300.5,311.9,1710,28.4,158,48564.0
300.4,311.7,1314,59.5,160,78183.0
300.4,311.7,1460,39.6,162,57816.0
300.4,311.7,1508,45.4,164,68463.2
300.5,311.8,1331,55.3,167,73604.3
300.4,311.7,1515,47.4,170,71811.0
300.4,311.6,1674,33.0,172,55242.0
300.4,311.7,1444,51.2,174,73932.8
300.4,311.7,1398,42.6,176,59554.8
300.4,311.7,1832,24.2,179,44334.4
300.5,311.8,1591,42.0,182,66822.0
300.4,311.7,1478,39.9,185,58972.2
300.4,311.8,1362,47.6,188,64831.200000000004
300.5,311.8,1368,57.9,191,79207.2
300.3,311.7,1723,28.3,193,48760.9
300.4,311.8,1689,30.8,196,52021.200000000004
300.4,311.8,1272,59.2,198,75302.40000000001
300.4,311.7,1511,33.0,200,49863.0
300.4,311.6,1715,30.8,203,52822.0
300.3,311.5,1400,43.8,0,61319.99999999999
300.4,311.6,1200,76.6,3,91920.0
300.4,311.7,1555,38.7,5,60178.50000000001
300.3,311.6,1427,56.2,8,80197.40000000001
300.3,311.4,1318,52.7,13,69458.6
300.2,311.4,1319,54.6,15,72017.40000000001
300.2,311.4,1960,20.9,20,40964.0
300.3,311.5,1552,38.9,23,60372.799999999996
300.3,311.5,1548,32.2,25,49845.600000000006
300.3,311.6,1709,29.5,27,50415.5
300.3,311.5,1464,41.0,29,60024.0
300.3,311.4,1759,24.8,34,43623.200000000004
300.3,311.5,1634,31.9,36,52124.6
300.3,311.5,1663,33.6,38,55876.8
300.3,311.5,1445,47.3,40,68348.5
300.3,311.5,1695,25.6,43,43392.0
300.4,311.6,1517,39.0,45,59163.0
300.5,311.7,1811,26.8,47,48534.8
300.4,311.6,1815,23.5,49,42652.5
300.4,311.7,1513,40.0,51,60520.0
300.4,311.6,1518,36.4,53,55255.2
300.3,311.5,1667,28.8,56,48009.6
300.3,311.5,1403,60.1,58,84320.3
300.2,311.5,1383,42.1,60,58224.3
300.3,311.5,1466,46.2,62,67729.2
300.3,311.5,1378,47.5,64,65455.0
300.2,311.5,1547,40.9,66,63272.299999999996
300.2,311.5,1495,38.5,69,57557.5
300.1,311.4,1729,29.3,71,50659.700000000004
300.1,311.4,1418,47.7,73,67638.6
300.1,311.4,1485,40.4,75,59994.0
300.1,311.5,1434,40.8,80,58507.2
300.2,311.6,1415,55.8,82,78957.0
300.1,311.6,1674,29.6,85,49550.4
300.1,311.5,1454,52.4,90,76189.59999999999
300.0,311.4,1476,39.0,92,57564.0
300.0,311.5,1812,28.3,94,51279.6
300.0,311.4,1374,41.9,96,57570.6
300.1,311.4,1524,40.6,98,61874.4
300.0,311.4,1383,49.6,101,68596.8
299.9,311.3,1429,58.2,103,83167.8
299.8,311.3,1517,41.2,105,62500.4
299.9,311.4,1480,44.9,108,66452.0
299.9,311.4,1706,28.8,111,49132.8
300.0,311.5,1349,48.6,113,65561.40000000001
300.0,311.5,1451,49.0,115,71099.0
299.9,311.4,1627,36.7,118,59710.9
300.0,311.4,1537,35.4,120,54409.799999999996
300.1,311.5,2218,17.0,123,37706.0
300.0,311.4,1466,39.0,125,57174.0
300.0,311.5,1666,32.0,128,53312.0
300.0,311.5,1455,41.7,130,60673.50000000001
300.0,311.4,1927,24.6,132,47404.200000000004
299.9,311.3,1703,28.4,134,48365.2
299.8,311.2,1533,35.9,137,55034.7
299.8,311.3,1785,25.4,139,45339.0
299.8,311.2,2142,16.6,144,35557.200000000004
299.8,311.2,1369,46.2,146,63247.8
299.8,311.2,1706,29.2,148,49815.2
299.9,311.3,1802,24.4,151,43968.799999999996
299.9,311.3,1413,41.8,153,59063.399999999994
300.0,311.3,1484,53.2,158,78948.8
299.9,311.3,1535,38.1,160,58483.5
299.9,311.2,1579,35.5,162,56054.5
299.8,311.1,1300,64.2,165,83460.0
299.8,311.1,1452,44.3,167,64323.6
299.8,311.1,1562,35.7,170,55763.4
299.8,311.2,1664,28.3,173,47091.200000000004
299.9,311.2,1495,35.8,175,53520.99999999999
300.0,311.4,1533,42.6,180,65305.8
300.0,311.4,1484,37.0,183,54908.0
300.0,311.4,1604,38.7,185,62074.8
300.0,311.4,1483,45.6,187,67624.8
300.1,311.5,1549,34.7,189,53750.3
300.1,311.4,1604,35.0,191,56140.0
300.2,311.5,1685,31.0,193,52235.0
300.2,311.6,1372,49.2,195,67502.40000000001
300.3,311.6,1374,47.4,197,65127.6
300.2,311.6,1606,31.0,199,49786.0
300.1,311.5,1471,47.2,201,69431.2
300.1,311.5,1659,31.1,203,51594.9
300.1,311.7,1400,48.5,205,67900.0
300.1,311.7,1503,42.6,208,64027.8
300.2,311.8,1798,23.2,210,41713.6
300.2,311.6,1608,35.0,212,56280.0
300.2,311.6,1322,50.9,215,67289.8
300.2,311.6,1547,37.7,217,58321.9
300.3,311.7,1374,47.9,222,65814.59999999999
300.3,311.7,1447,36.8,0,53249.6
300.4,311.7,1373,47.2,3,64805.600000000006
300.3,311.7,1515,37.5,5,56812.5
300.3,311.7,1317,56.5,7,74410.5
300.3,311.8,1551,37.2,9,57697.200000000004
300.3,311.8,1592,32.1,11,51103.200000000004
300.4,311.8,1433,42.2,14,60472.600000000006
300.5,311.9,1432,43.1,16,61719.200000000004
300.5,311.9,1350,51.7,18,69795.0
300.5,311.9,1370,44.8,20,61375.99999999999
300.5,312.0,1415,44.6,23,63109.0
300.5,312.0,1498,42.9,25,64264.2
300.5,312.0,1382,54.1,27,74766.2
300.5,311.9,1511,44.5,30,67239.5
300.5,311.9,1330,59.5,33,79135.0
300.5,311.9,1383,50.5,35,69841.5
300.5,311.9,1431,49.4,37,70691.4
300.5,312.0,1461,38.1,39,55664.1
300.4,311.9,1438,46.7,41,67154.6
300.5,312.0,1779,27.7,46,49278.299999999996
300.6,312.1,1293,52.3,49,67623.9
300.6,312.2,1308,54.7,52,71547.6
300.6,312.3,1532,37.2,54,56990.4
300.7,312.4,1470,38.6,56,56742.0
300.7,312.3,1548,37.9,58,58669.2
300.7,312.3,1898,24.0,60,45552.0
300.7,312.2,1335,49.0,62,65415.0
300.7,312.3,1420,53.8,67,76396.0
300.7,312.3,1418,49.0,69,69482.0
300.8,312.3,1535,40.3,71,61860.49999999999
300.7,312.4,1457,47.2,74,68770.40000000001
300.8,312.4,1493,39.1,79,58376.3
300.7,312.3,1670,27.3,81,45591.0
300.7,312.3,1446,45.4,86,65648.4
300.8,312.4,1465,59.1,91,86581.5
300.7,312.3,1590,36.3,93,57716.99999999999
300.6,312.2,2174,18.5,95,40219.0
300.7,312.4,1590,37.9,98,60261.0
300.7,312.3,1577,33.2,100,52356.4
300.7,312.4,1371,61.7,102,84590.7
300.8,312.4,1767,25.6,105,45235.200000000004
300.8,312.5,1517,39.2,107,59466.4
300.9,312.6,1555,40.6,109,63133.0
300.9,312.7,1416,43.8,112,62020.799999999996
300.8,312.6,1588,35.6,114,56532.8
300.8,312.6,1422,50.0,117,71100.0
300.8,312.6,1376,53.6,119,73753.6
300.8,312.5,1434,50.7,121,72703.8
300.8,312.5,1423,47.3,123,67307.9
300.9,312.4,1364,52.5,125,71610.0
300.8,312.4,1825,23.8,127,43435.0
300.8,312.4,1365,44.5,129,60742.5
300.7,312.3,1430,47.2,131,67496.0
300.8,312.3,1435,44.8,134,64287.99999999999
300.8,312.4,1811,25.1,136,45456.100000000006
300.8,312.4,1465,43.7,139,64020.50000000001
300.9,312.4,1372,51.0,142,69972.0
300.8,312.3,1858,26.3,144,48865.4
300.7,312.3,1715,26.8,146,45962.0
300.7,312.2,1590,38.5,148,61215.0
300.8,312.2,1664,25.7,150,42764.799999999996
300.7,312.1,1512,36.9,153,55792.799999999996
300.7,312.1,1498,44.0,155,65912.0
300.7,312.1,1395,41.9,157,58450.5
300.7,312.1,1490,43.1,159,64219.0
300.8,312.1,1527,35.1,164,53597.700000000004
300.8,312.1,1512,37.1,169,56095.200000000004
300.9,312.1,1474,42.4,171,62497.6
300.8,312.1,1505,41.3,173,62156.49999999999
300.8,312.0,1496,40.0,175,59840.0
300.8,312.0,1382,49.3,177,68132.59999999999
300.7,311.9,1419,47.7,179,67686.3
300.7,311.9,1462,39.7,181,58041.4
300.8,312.0,1450,45.0,183,65250.0
300.7,311.9,1389,46.5,186,64588.5
300.7,311.9,1697,28.2,191,47855.4
300.7,311.9,1335,57.1,194,76228.5
300.7,311.9,1476,42.0,196,61992.0
300.6,311.7,1497,43.6,198,65269.200000000004
300.6,311.6,1669,29.2,200,48734.799999999996
300.6,311.6,1455,48.0,203,69840.0
300.7,311.7,1499,38.4,205,57561.6
300.7,311.8,1478,41.9,207,61928.2
300.8,311.8,1928,21.8,209,42030.4
300.8,311.9,1621,28.3,211,45874.3
300.8,311.9,1356,44.3,214,60070.799999999996
300.8,311.7,1490,46.4,217,69136.0
300.8,311.7,1578,31.4,219,49549.2
300.8,311.7,1681,31.3,221,52615.3
300.8,311.8,1417,43.4,223,61497.799999999996
300.7,311.7,1532,40.0,0,61280.0
300.7,311.7,1499,38.9,3,58311.1
300.8,311.7,1432,45.8,6,65585.59999999999
300.8,311.7,1753,29.0,8,50837.0
300.8,311.7,1414,49.0,10,69286.0
300.8,311.7,1655,32.2,12,53291.00000000001
300.8,311.6,1516,35.6,14,53969.6
300.8,311.7,1426,45.5,16,64883.0
300.8,311.7,1479,39.4,18,58272.6
300.7,311.5,1569,36.4,20,57111.6
300.8,311.6,1568,36.0,23,56448.0
300.9,311.8,1843,24.5,25,45153.5
300.9,311.9,1480,40.9,28,60532.0
301.0,312.0,1447,36.8,31,53249.6
301.0,311.9,1454,41.9,33,60922.6
300.9,311.9,1310,56.1,35,73491.0
300.9,311.9,1513,38.0,38,57494.0
300.9,311.9,2140,16.5,43,35310.0
301.0,312.1,1377,49.9,48,68712.3
301.0,312.1,1585,32.3,50,51195.49999999999
301.1,312.2,1491,42.6,52,63516.6
301.0,312.2,1264,59.0,57,74576.0
301.0,312.2,1372,47.0,59,64484.0
301.0,312.2,1510,39.9,61,60249.0
300.9,312.1,1423,40.2,63,57204.600000000006
301.1,312.3,1464,35.3,65,51679.2
301.0,312.2,1602,35.9,67,57511.799999999996
301.0,312.2,1629,32.6,69,53105.4
300.9,312.2,1811,23.2,72,42015.2
300.9,312.1,1711,28.8,74,49276.8
300.9,312.1,1297,48.6,76,63034.200000000004
301.0,312.1,1405,46.1,79,64770.5
301.1,312.2,1397,54.9,81,76695.3
301.1,312.3,1682,29.7,83,49955.4
301.2,312.3,1528,38.4,85,58675.2
301.2,312.3,1548,38.3,87,59288.399999999994
301.2,312.4,1395,47.8,90,66681.0
301.2,312.4,1378,59.0,95,81302.0
301.2,312.4,1480,53.5,97,79180.0
301.2,312.4,1428,36.6,99,52264.8
301.2,312.4,1505,39.6,102,59598.0
301.0,312.3,1445,36.4,105,52598.0
301.0,312.3,1488,42.6,107,63388.8
301.0,312.2,1601,33.0,109,52833.0
301.0,312.3,1550,34.9,111,54095.0
301.0,312.2,1540,34.1,113,52514.0
301.1,312.3,1587,34.5,115,54751.5
301.0,312.2,1489,40.3,117,60006.7
301.1,312.3,1486,34.9,122,51861.4
301.1,312.4,1430,37.9,124,54197.0
301.1,312.4,1809,25.1,126,45405.9
301.1,312.3,1534,39.0,129,59826.0
301.1,312.3,1852,25.9,131,47966.799999999996
301.1,312.3,1595,31.9,134,50880.5
301.0,312.3,1424,43.5,136,61944.0
301.0,312.2,1776,28.8,138,51148.8
301.0,312.2,1499,41.5,140,62208.5
301.0,312.2,2710,9.7,143,26286.999999999996
300.9,312.1,1359,51.7,146,70260.3
300.9,312.1,1617,31.0,148,50127.0
300.8,312.0,1443,53.3,151,76911.9
300.8,312.0,1374,50.2,154,68974.8
300.9,312.1,1851,23.0,156,42573.0
300.8,312.0,1274,67.3,159,85740.2
300.9,312.0,1533,44.0,162,67452.0
300.8,312.0,1477,37.3,164,55092.1
300.9,312.1,1462,46.0,166,67252.0
301.0,312.1,1664,28.4,168,47257.6
300.8,311.9,1414,41.1,171,58115.4
300.9,312.0,2129,17.8,173,37896.200000000004
300.8,311.8,1323,61.1,178,80835.3
300.8,311.8,1427,43.3,180,61789.1
300.9,312.0,1375,56.1,182,77137.5
300.9,312.0,1402,50.7,185,71081.40000000001
300.9,312.0,1500,44.2,188,66300.0
301.0,312.0,1558,37.5,190,58425.0
300.9,312.0,1447,41.4,193,59905.799999999996
301.0,312.0,1518,39.3,196,59657.399999999994
301.0,311.9,1889,23.5,198,44391.5
301.0,312.1,1675,30.7,200,51422.5
300.9,312.0,1720,27.9,202,47988.0
301.0,312.0,1499,34.6,207,51865.4
300.9,312.0,1441,43.8,210,63115.799999999996
300.9,312.0,1397,42.7,212,59651.9
300.9,312.0,1493,38.7,217,57779.100000000006
300.8,312.0,1422,50.7,219,72095.40000000001
300.7,311.9,1399,50.2,222,70229.8
300.6,311.9,1425,44.9,224,63982.5
300.6,311.8,1501,44.8,226,67244.8
300.6,311.9,1629,35.3,0,57503.7
300.6,312.0,1490,42.2,3,62878.00000000001
300.7,312.0,1550,32.4,5,50220.0
300.8,312.0,1416,46.5,7,65844.0
300.7,311.9,1485,38.8,9,57617.99999999999
300.7,311.8,1564,36.8,11,57555.2
300.7,311.7,1910,19.7,13,37627.0
300.7,311.7,1460,46.1,15,67306.0
300.7,311.8,1603,34.1,17,54662.3
300.7,311.8,1486,47.3,19,70287.8
300.8,311.9,1560,31.8,21,49608.0
300.8,311.9,1498,39.3,23,58871.399999999994
300.8,311.9,1431,48.5,25,69403.5
300.8,311.9,1486,45.1,30,67018.6
300.7,311.9,1486,35.8,32,53198.799999999996
300.7,311.8,1441,38.1,34,54902.1
300.7,311.9,1366,55.1,36,75266.6
300.6,311.8,1471,41.4,39,60899.4
300.6,311.9,1463,38.2,41,55886.600000000006
300.6,311.9,1413,41.3,43,58356.899999999994
300.6,311.9,1604,30.5,45,48922.0
300.7,312.0,1401,51.1,50,71591.1
300.6,311.8,1652,27.2,52,44934.4
300.5,311.9,1403,45.7,54,64117.100000000006
300.5,311.9,1887,21.7,56,40947.9
300.4,311.8,1405,47.9,58,67299.5
300.2,311.6,1496,41.1,60,61485.6
300.1,311.5,1499,43.4,65,65056.6
300.2,311.5,1549,37.2,67,57622.8
300.3,311.6,1515,44.9,69,68023.5
300.2,311.6,1540,37.7,71,58058.00000000001
300.2,311.5,1426,44.3,73,63171.799999999996
300.2,311.6,1465,41.4,78,60651.0
300.3,311.6,1359,54.1,81,73521.90000000001
300.3,311.7,1551,36.4,84,56456.399999999994
300.5,311.8,1596,34.8,87,55540.799999999996
300.5,311.9,1670,26.3,89,43921.0
300.4,311.9,1868,21.3,92,39788.4
300.6,312.0,1490,39.8,94,59301.99999999999
300.5,311.9,1676,35.2,97,58995.200000000004
300.5,311.9,1875,22.1,100,41437.5
300.5,312.0,1867,23.0,103,42941.0
300.5,312.0,1646,29.5,106,48557.0
300.5,312.0,1375,43.2,108,59400.00000000001
300.5,312.0,1558,36.7,113,57178.600000000006
300.4,312.0,1631,34.9,115,56921.899999999994
300.4,312.0,1366,43.0,117,58738.0
300.3,311.8,1360,48.0,119,65280.0
300.3,311.8,1547,39.7,121,61415.9
300.3,311.7,1571,31.2,123,49015.2
300.2,311.5,1528,36.1,125,55160.8
300.2,311.5,1432,43.6,127,62435.200000000004
300.2,311.6,1356,53.5,132,72546.0
300.1,311.5,1422,46.2,134,65696.40000000001
300.1,311.4,1438,42.2,139,60683.600000000006
300.2,311.4,1483,44.4,141,65845.2
300.2,311.4,1331,49.8,143,66283.8
300.2,311.4,1463,37.5,145,54862.5
300.1,311.4,1446,40.6,147,58707.6
300.1,311.4,1356,45.7,149,61969.200000000004
300.1,311.3,1676,30.3,151,50782.8
300.1,311.4,1910,23.0,153,43930.0
300.2,311.6,1375,56.9,155,78237.5
300.2,311.6,1513,40.8,157,61730.399999999994
300.2,311.6,1511,35.7,160,53942.700000000004
300.2,311.6,1662,28.8,162,47865.6
300.2,311.7,1493,48.3,167,72111.9
300.2,311.7,1555,37.4,169,58157.0
300.3,311.7,1452,41.5,172,60258.0
300.2,311.6,1500,39.0,174,58500.0
300.2,311.7,1603,30.5,176,48891.5
300.3,311.7,1682,27.8,178,46759.6
300.3,311.8,1567,37.7,180,59075.9
300.3,311.8,1413,46.0,182,64998.0
300.3,311.9,1429,41.6,184,59446.4
300.3,311.9,1692,31.5,187,53298.0
300.4,311.9,1476,48.7,189,71881.2
300.4,312.0,1596,30.4,191,48518.399999999994
300.3,311.9,1390,49.0,194,68110.0
300.3,311.8,1607,33.7,199,54155.9
300.3,311.7,1821,26.3,202,47892.3
300.3,311.8,2141,18.5,204,39608.5
300.4,311.8,1553,33.1,209,51404.3
300.4,311.8,1442,45.1,0,65034.200000000004
300.4,311.7,1459,45.6,3,66530.40000000001
300.4,311.8,2496,13.5,5,33696.0
300.4,311.8,1367,57.2,10,78192.40000000001
300.3,311.8,2004,19.6,12,39278.4
300.3,311.7,1406,47.5,14,66785.0
300.3,311.8,1548,33.0,16,51084.0
300.3,311.7,1333,55.2,18,73581.6
300.2,311.6,1767,26.4,20,46648.799999999996
300.2,311.6,1827,27.0,22,49329.0
300.2,311.6,1533,46.4,24,71131.2
300.2,311.5,1515,36.8,27,55751.99999999999
300.2,311.4,1568,41.0,32,64288.0
300.2,311.4,1452,47.8,34,69405.59999999999
300.2,311.4,1433,37.9,36,54310.7
300.1,311.3,1650,33.8,38,55769.99999999999
300.1,311.4,1629,31.3,41,50987.700000000004
300.0,311.3,1520,39.2,43,59584.00000000001
300.0,311.2,1393,43.1,45,60038.3
299.9,311.2,1364,49.6,50,67654.40000000001
299.9,311.3,1389,50.0,55,69450.0
299.8,311.1,1466,46.1,58,67582.6
299.7,311.1,1650,32.4,60,53460.0
299.6,311.0,1554,36.3,62,56410.2
299.6,310.9,1474,39.7,64,58517.8
299.5,310.8,1600,32.4,67,51840.0
299.5,310.8,1356,54.9,72,74444.4
299.5,310.8,1571,38.2,74,60012.200000000004
299.6,310.9,1658,28.0,76,46424.0
299.6,310.8,1393,49.9,78,69510.7
299.7,311.0,1448,49.8,80,72110.4
299.7,310.9,1477,40.4,83,59670.799999999996
299.7,311.0,1506,42.7,85,64306.200000000004
299.7,310.9,1685,32.1,88,54088.5
299.6,310.9,1533,31.8,91,48749.4
299.5,310.8,1447,41.0,93,59327.0
299.5,310.7,1488,39.5,95,58776.0
299.6,310.8,1427,50.4,98,71920.8
299.5,310.7,1424,41.3,101,58811.2
299.5,310.7,1472,40.9,104,60204.799999999996
299.5,310.7,1438,45.7,106,65716.6
299.6,310.8,1507,42.4,108,63896.799999999996
299.6,310.7,1393,52.1,110,72575.3
299.5,310.8,1283,52.4,112,67229.2
299.6,310.8,1644,30.9,114,50799.6
299.6,310.8,1498,46.9,116,70256.2
299.6,310.8,1400,40.8,118,57119.99999999999
299.6,310.9,1679,31.2,120,52384.799999999996
299.7,311.1,1618,30.3,125,49025.4
299.6,311.0,1714,30.2,128,51762.799999999996
299.6,311.0,1574,35.0,133,55090.0
299.7,311.1,1574,36.4,135,57293.6
299.6,310.9,1472,40.9,137,60204.799999999996
299.6,311.0,1552,33.2,139,51526.4
299.7,311.1,1603,31.4,141,50334.2
299.7,311.1,1353,47.1,143,63726.3
299.7,311.1,1690,30.6,148,51714.0
299.8,311.2,1745,26.3,150,45893.5
299.9,311.3,1522,45.7,153,69555.40000000001
300.0,311.4,1641,34.5,155,56614.5
299.9,311.4,1596,28.9,160,46124.399999999994
299.9,311.4,1497,37.0,162,55389.0
299.9,311.3,1371,52.3,167,71703.3
299.9,311.3,1445,41.2,169,59534.00000000001
299.8,311.2,1564,40.0,172,62560.0
299.7,311.1,1439,44.9,174,64611.1
299.7,311.2,1352,52.1,176,70439.2
299.8,311.3,1560,35.4,178,55224.0
299.7,311.2,1616,42.3,180,68356.79999999999
299.7,311.2,1835,23.7,183,43489.5
299.7,311.1,1649,32.7,185,53922.3
299.8,311.1,1452,47.3,188,68679.59999999999
299.8,311.1,2144,17.7,190,37948.799999999996
299.7,311.1,1554,41.0,192,63714.0
299.7,311.0,1827,25.4,194,46405.799999999996
299.6,310.9,1448,46.3,196,67042.4
299.6,310.9,1530,38.8,198,59363.99999999999
299.7,311.0,1983,21.0,201,41643.0
299.7,310.9,1620,37.2,203,60264.00000000001
299.6,310.9,1630,29.8,206,48574.0
299.6,310.9,1229,65.2,209,80130.8
299.5,310.8,1873,22.3,211,41767.9
299.4,310.7,1426,45.7,213,65168.200000000004
299.4,310.8,1376,53.9,215,74166.4
299.4,310.8,1622,33.6,217,54499.200000000004
299.4,310.7,1492,45.7,219,68184.40000000001
299.3,310.7,1374,48.9,222,67188.59999999999
299.2,310.7,1737,27.0,225,46899.0
299.3,310.8,1426,42.4,0,60462.4
299.3,310.9,1826,25.1,2,45832.600000000006
299.3,310.9,1669,32.4,5,54075.6
299.4,310.9,1473,40.1,7,59067.3
299.4,310.9,1751,27.8,10,48677.8
299.4,310.9,1446,47.3,12,68395.8
299.3,310.8,1483,43.5,15,64510.5
299.2,310.7,1535,42.6,17,65391.0
299.2,310.7,1477,44.0,19,64988.0
299.3,310.8,1391,46.9,21,65237.9
299.2,310.7,1636,29.4,23,48098.399999999994
299.2,310.6,1675,33.3,28,55777.49999999999
299.2,310.5,1329,48.9,30,64988.1
299.2,310.5,1548,33.5,35,51858.0
299.2,310.5,1391,45.8,38,63707.799999999996
299.1,310.5,1437,43.1,40,61934.700000000004
299.2,310.6,1370,61.9,42,84803.0
299.1,310.6,1577,37.1,44,58506.700000000004
299.1,310.5,1485,37.8,46,56132.99999999999
299.0,310.4,1504,34.3,48,51587.2
298.9,310.3,1551,35.2,50,54595.200000000004
299.1,310.5,1428,43.0,53,61404.0
299.0,310.5,1755,27.9,56,48964.5
299.1,310.5,1329,54.9,58,72962.09999999999
299.1,310.5,1496,35.2,60,52659.200000000004
299.1,310.5,1532,36.6,62,56071.200000000004
299.1,310.5,1389,61.4,64,85284.59999999999
299.1,310.4,1524,51.4,66,78333.59999999999
299.1,310.4,1422,49.3,69,70104.59999999999
299.1,310.5,1739,27.4,72,47648.6
299.1,310.5,1736,26.9,74,46698.399999999994
299.1,310.5,1419,48.8,76,69247.2
299.1,310.6,1326,49.7,78,65902.2
299.1,310.6,1449,43.2,80,62596.8
299.2,310.6,1534,39.7,83,60899.8
299.2,310.6,1443,50.9,85,73448.7
299.2,310.6,1498,41.1,88,61567.8
299.1,310.6,1796,26.0,90,46696.0
299.1,310.4,1519,45.3,92,68810.7
299.0,310.4,1339,49.6,94,66414.40000000001
299.0,310.4,1483,41.5,96,61544.5
298.9,310.2,2099,20.0,98,41980.0
299.0,310.3,1689,29.7,101,50163.299999999996
299.1,310.4,1369,54.5,104,74610.5
299.0,310.4,1512,38.8,109,58665.6
299.0,310.3,1303,68.6,111,89385.79999999999
299.0,310.3,1552,39.9,114,61924.799999999996
299.0,310.4,1713,28.0,116,47964.0
298.9,310.3,1456,44.1,118,64209.6
299.0,310.4,1524,39.8,120,60655.2
299.0,310.4,1394,45.2,122,63008.8
299.0,310.4,1981,21.2,125,41997.2
299.0,310.4,1565,36.1,127,56496.5
299.1,310.4,1657,31.0,129,51367.0
299.0,310.4,1625,37.1,131,60287.5
299.0,310.4,1606,31.1,134,49946.600000000006
299.0,310.5,1336,56.8,136,75884.8
299.0,310.6,1587,34.2,141,54275.4
299.1,310.6,1602,39.7,144,63599.4
299.1,310.5,1471,38.4,146,56486.4
299.1,310.6,1332,48.0,148,63936.0
299.2,310.6,1434,48.4,153,69405.59999999999
299.1,310.6,1921,23.9,158,45911.899999999994
299.2,310.6,1704,30.6,160,52142.4
299.1,310.6,1397,49.5,165,69151.5
299.1,310.6,1791,28.0,168,50148.0
299.1,310.6,1818,24.1,173,43813.8
299.2,310.7,1540,36.3,175,55901.99999999999
299.2,310.8,1502,39.8,177,59779.6
299.2,310.8,1761,30.4,180,53534.399999999994
299.1,310.8,1517,38.4,185,58252.799999999996
299.1,310.7,1309,51.1,188,66889.90000000001
298.9,310.6,1363,52.6,190,71693.8
299.0,310.6,1787,22.2,192,39671.4
298.9,310.5,1640,29.2,195,47888.0
298.9,310.6,1720,25.3,197,43516.0
298.8,310.5,1384,52.8,200,73075.2
298.8,310.5,1294,55.8,202,72205.2
298.8,310.5,1464,46.4,207,67929.59999999999
298.8,310.6,1803,25.4,209,45796.2
298.8,310.6,1602,39.1,211,62638.200000000004
298.9,310.6,1519,38.8,213,58937.2
298.9,310.7,1638,33.6,218,55036.8
298.9,310.6,1615,33.0,221,53295.0
298.8,310.6,1651,33.3,0,54978.299999999996
298.9,310.6,1387,52.7,2,73094.90000000001
298.8,310.5,1678,32.8,4,55038.399999999994
298.9,310.6,1585,38.1,7,60388.5
298.8,310.6,1640,33.8,9,55431.99999999999
298.9,310.6,1406,43.8,12,61582.799999999996
298.9,310.6,1679,35.8,14,60108.2
298.9,310.5,1717,26.9,17,46187.299999999996
298.9,310.5,1429,39.9,19,57017.1
298.9,310.4,1533,44.4,24,68065.2
298.9,310.5,1525,38.5,27,58712.5
298.9,310.4,1739,26.3,30,45735.700000000004
298.9,310.3,1436,39.0,32,56004.0
298.8,310.2,1595,33.1,34,52794.5
298.7,310.1,1435,45.6,37,65436.0
298.7,310.0,1637,31.8,42,52056.6
298.7,310.1,1558,37.6,44,58580.8
298.7,310.1,1644,34.1,46,56060.4
298.7,310.1,1641,31.1,49,51035.100000000006
298.8,310.2,1504,41.0,51,61664.0
298.7,310.1,1506,50.7,53,76354.2
298.8,310.1,1380,44.0,56,60720.0
298.7,310.1,1549,42.5,61,65832.5
298.7,310.1,1402,69.7,64,97719.40000000001
298.7,310.1,1401,45.3,67,63465.299999999996
298.7,310.0,1459,40.2,69,58651.8
298.7,309.9,1465,39.7,72,58160.50000000001
298.8,310.0,1295,52.7,74,68246.5
298.8,310.0,1529,38.5,77,58866.5
298.8,310.0,1484,44.9,80,66631.59999999999
298.8,309.9,1739,30.6,83,53213.4
298.7,309.8,1422,40.7,85,57875.4
298.8,309.8,1463,40.0,90,58520.0
298.7,309.7,1667,30.4,92,50676.799999999996
298.7,309.7,1565,39.3,94,61504.49999999999
298.7,309.7,1393,45.7,99,63660.100000000006
298.8,309.7,1453,47.7,101,69308.1
298.8,309.6,1442,50.0,104,72100.0
298.7,309.6,1364,44.9,106,61243.6
298.7,309.5,1453,40.4,108,58701.2
298.7,309.5,1394,46.0,113,64124.0
298.7,309.5,1500,38.8,116,58199.99999999999
298.6,309.5,1523,34.2,119,52086.600000000006
298.7,309.6,1254,57.1,124,71603.40000000001
298.6,309.5,1325,52.2,127,69165.0
298.8,309.7,1424,49.6,129,70630.40000000001
298.8,309.7,1505,39.0,131,58695.0
298.8,309.7,1392,48.7,133,67790.40000000001
298.8,309.7,1529,44.0,136,67276.0
298.8,309.7,1477,48.5,138,71634.5
298.8,309.7,1459,47.3,141,69010.7
299.0,309.8,2240,15.9,144,35616.0
298.9,309.7,1449,48.8,147,70711.2
298.8,309.7,1589,35.3,149,56091.7
298.8,309.7,1740,28.5,152,49590.0
298.8,309.7,1499,40.3,154,60409.7
298.8,309.7,1480,38.1,157,56388.0
298.8,309.7,1751,29.6,160,51829.600000000006
298.7,309.7,1510,40.6,162,61306.0
298.8,309.8,1437,48.2,164,69263.40000000001
298.8,309.7,1609,40.4,169,65003.6
